Clade	j	b	Tmin	c	Tmax	topt	resid
27427	Clade C	2427	0.0667555888767944	254.993019280284	0.178350606115362	293.125823387033	10.1	2.96267335784163e-14
27428	Clade C	2428	0.136765750816587	262.300332346212	0.0737417750362688	294.297500086693	9.10000000000002	3.33806235505672e-15
27430	Clade C	2430	0.034395547424645	237.509169737031	0.745724243833379	290.742938548656	12.9	2.34727509783217e-15
27432	Clade C	2432	0.0407909180025156	243.177032017485	0.351616013665386	291.572099876581	10.8	2.62785357442055e-15
27433	Clade C	2433	0.0354231320107778	238.458350356673	0.46908664922592	291.342638843312	11.7	1.40103811487035e-15
27434	Clade C	2434	0.044958062585098	246.068025490628	0.400139518901409	291.369081076962	11.4	1.06053905516117e-15
27435	Clade C	2435	0.0562505251122054	251.122068544352	0.267371960165172	291.698836882005	10.2	9.28879225241625e-16
27438	Clade C	2438	0.069342816730543	255.013308844286	0.192957978497272	292.09571325507	9.5	1.096707053606e-14
27440	Clade C	2440	0.0284261368669242	228.467761213655	0.39990577964975	292.10686897571	11.2	3.397082899602e-15
27442	Clade C	2442	0.0454420664294615	246.402939433974	0.340922039221941	291.289894267625	10.6	6.09132136211731e-15
27446	Clade C	2446	0.0966913047791913	259.620144407368	0.142407177666599	292.296819499236	9.19999999999999	1.03554709841456e-15
27447	Clade C	2447	0.0521724900763361	251.073050824478	0.446428503931351	290.990548018265	11.8	2.96296457260204e-15
27450	Clade C	2450	0.0474758518647358	247.394767512299	0.387275572593275	291.972764140912	11.9	3.69389069545847e-15
27453	Clade C	2453	0.0354337549952442	238.460598895393	0.554253878721835	290.963661714802	12	8.71737193044175e-15
27455	Clade C	2455	0.048320497457798	247.556400153012	0.236649701764379	292.828257924154	10.3	3.14606725455685e-15
27456	Clade C	2456	0.0378628787789054	240.878032163459	0.497479083801697	291.651542479154	12.3	3.33066907387547e-16
27457	Clade C	2457	0.0437837719246027	245.612577887904	0.381483795773457	291.148824761686	10.9	4.71027737605132e-16
27459	Clade C	2459	0.040460467637523	243.720113220024	0.573049334670049	291.270780698266	12.7	1.50188186981078e-15
27460	Clade C	2460	0.0888133877549191	256.105310291575	0.08348666507312	294.658155458505	8.10000000000002	1.92376375398189e-15
27464	Clade C	2464	0.0500210137700961	249.254068706213	0.258157959736311	292.662298736339	10.8	8.15843973306311e-16
27466	Clade C	2466	0.0796791809415512	256.967685650157	0.138139004162561	293.097741296489	9.19999999999999	2.5775352444066e-15
27467	Clade C	2467	0.0411768882456567	242.979057595602	0.472138645276067	290.916334102762	11.5	5.83923485873206e-15
27471	Clade C	2471	0.114378756808906	259.383844583832	0.0818412792552145	294.163701914445	8.5	1.35378940384315e-14
27474	Clade C	2474	0.0619356768377992	252.489837894313	0.199445024830869	292.236129923399	9.5	3.37661150723213e-16
27476	Clade C	2476	0.134522048752227	261.357105119956	0.0653009818004128	294.229152459476	8.39999999999998	1.97747519809575e-15
27482	Clade C	2482	0.0494532772940188	248.141496475914	0.346393929371012	291.59903228523	11.1	1.39438001001768e-14
27483	Clade C	2483	0.0377446338122717	240.183888851877	0.983114192968439	290.537141266862	13.6	7.45421961116689e-15
27484	Clade C	2484	0.0580774776789724	252.744145789378	0.226480267861066	292.226395479032	10.1	1.66533453693773e-16
27487	Clade C	2487	0.0682825599388551	256.431283907164	0.234396079797803	292.067712346365	10.6	2.2377260456559e-15
27489	Clade C	2489	0.0455560516006807	245.371145930495	0.353152720308661	291.597549294907	11	1.29592087393701e-15
27496	Clade C	2496	0.0775447521695413	257.644807190727	0.170957864280305	292.506730819868	9.80000000000001	5.02092148913436e-15
27497	Clade C	2497	0.0271194826730347	226.784776872791	0.379585260258599	292.326713875168	11.1	8.27767873195326e-15
27502	Clade C	2502	0.0394728590863039	243.200683657625	0.76003440301928	290.695825715236	13.1	7.07957632014328e-15
27506	Clade C	2506	0.274419626825117	263.51158246976	0.0302788430303304	294.221005801988	7.5	1.1918749628128e-15
27509	Clade C	2509	0.0418951460229139	243.394315768162	0.333629549820862	291.814665684903	10.8	2.51460000664364e-15
27511	Clade C	2511	0.0373413672275445	240.389615416625	0.572216428727231	291.189785680579	12.4	5.119079330828e-15
27512	Clade C	2512	0.0398715921567488	241.75500210216	0.262822685571928	292.335769572618	9.89999999999998	6.08094194448812e-16
27517	Clade C	2517	0.0794837048315581	256.831314918585	0.150066452978732	292.671159637254	9.19999999999999	3.05664380427477e-15
27518	Clade C	2518	0.0583924021495127	251.893534534814	0.190612752193878	292.965050242527	9.80000000000001	1.89900070366179e-14
27521	Clade C	2521	0.0495452613598309	248.153448838919	0.285936123782017	292.145298405548	10.7	1.55431223447522e-15
27528	Clade C	2528	0.0364660491090724	238.688293272914	0.382400671642767	291.763836328976	11.1	2.23428073792255e-15
27529	Clade C	2529	0.0383325334777622	241.74238069124	0.33279844741252	291.612441886955	10.5	3.08124394585228e-15
27530	Clade C	2530	0.128739597413213	262.309164829329	0.100105908235878	292.390103022436	8.60000000000002	2.95619683303591e-15
27531	Clade C	2531	0.0295035595451733	230.877903757832	0.493500590564546	291.066987307185	11.4	7.07870573771006e-15
27532	Clade C	2532	0.113496804123125	259.17491318145	0.0811013514349173	293.654140173312	8.10000000000002	3.06670851311822e-15
27533	Clade C	2533	0.0358768529496538	238.778617534102	0.501349944877836	290.919159961218	11.6	1.66533453693773e-16
27537	Clade C	2537	0.0597695048886858	252.874714040659	0.294014913010713	291.547660772497	10.7	5.04632699066022e-15
27538	Clade C	2538	0.0496252788165353	249.163226385138	0.325219013137789	291.370776131579	10.7	3.60266943823805e-15
27539	Clade C	2539	0.0608678636369688	253.184618653352	0.213980730703878	292.58012755729	10.2	3.23682852456947e-15
27541	Clade C	2541	0.0735787157615245	255.365847261168	0.141246424540452	293.438687910766	9.30000000000001	1.33803754667138e-15
27542	Clade C	2542	0.0580684907147592	252.34963793259	0.282832000564618	291.644141550902	10.6	1.46027039770912e-15
27544	Clade C	2544	0.0359042129648963	239.690115048252	0.459357367755655	291.880781468156	12.2	4.78169847436716e-15
27545	Clade C	2545	0.0471520137527807	248.319015015137	0.371015365956226	291.886710319025	11.7	3.42418771410527e-15
27547	Clade C	2547	0.0593267994066838	251.895142432657	0.234578175325107	292.043137102701	10	3.88578058618805e-16
27548	Clade C	2548	0.0514389133328279	248.902504094226	0.256594898119282	292.061192127161	10.2	2.49244450863313e-15
27549	Clade C	2549	0.0423222015346876	243.251929554466	0.395470642271986	291.899538361605	11.7	4.03364056036025e-15
27554	Clade C	2554	0.0464659535205187	246.898953206908	0.325876376066734	291.194558577625	10.4	7.65812496127639e-15
27557	Clade C	2557	0.0582538150897068	253.241903686212	0.311583526068772	291.26511501669	10.7	6.30485480024342e-16
27561	Clade C	2561	0.0410756392653127	242.159828182434	0.360363577537615	291.591116973645	10.9	3.1912877566775e-15
27564	Clade C	2564	0.054344450304847	250.724762836249	0.257266002635017	292.018717068832	10.3	3.53575967155666e-15
27566	Clade C	2566	0.0439075573390697	244.12973813916	0.26677597561856	292.212395880191	10.1	2.53959725109396e-15
27568	Clade C	2568	0.045377560002203	245.807048253069	0.260017975618482	292.927806376383	10.8	8.82470183560254e-15
27569	Clade C	2569	0.0737690642921677	255.287015508889	0.181229473279076	291.790352051996	9	3.77802223442937e-15
27570	Clade C	2570	0.1335307660113	260.82111883089	0.0657747600447805	294.19443138942	8.19999999999999	1.64016430467197e-15
27572	Clade C	2572	0.0564758524519597	251.914275707999	0.264989797702323	292.413116004127	10.9	5.32444257940492e-16
27575	Clade C	2575	0.041421759424834	242.63254441859	0.319973108202882	291.028893693477	9.80000000000001	7.19506753999772e-16
27582	Clade C	2582	0.0541563016651883	250.947310458491	0.236111725511149	292.719029513565	10.6	2.60133570547882e-15
27583	Clade C	2583	0.0526015334004506	248.729930842928	0.22267253168333	293.015496324502	10.3	6.57685099926236e-14
27584	Clade C	2584	0.100826432992469	258.015047428804	0.0863008306647923	294.380169275819	8.5	1.57009245868378e-15
27586	Clade C	2586	0.145036205270783	260.784145340542	0.0567271025591695	293.617194694403	7.39999999999998	2.40690616200898e-15
27588	Clade C	2588	0.045981436173861	246.263272816309	0.407706490001015	291.339669825001	11.5	5.1178752665209e-16
27593	Clade C	2593	0.0878830778722186	257.41146515557	0.111560960203705	293.302158015838	8.60000000000002	2.9691980252969e-15
27594	Clade C	2594	0.0529908241543338	249.430798224112	0.225401750935528	291.930036005403	9.5	1.42718727193874e-15
27595	Clade C	2595	0.0483227119523787	247.17002539038	0.242403558755352	292.502915599483	10.1	2.87588482960924e-15
27598	Clade C	2598	0.0403903688136452	243.478350207234	0.58768440486559	291.188871815644	12.7	5.44575427793546e-15
27599	Clade C	2599	0.0382603314980434	242.59277540369	0.390637380252512	292.117742223822	11.8	8.78410253195682e-15
27601	Clade C	2601	0.0404002255246462	243.214051678777	0.528303737373764	291.185134500703	12.2	5.00955462564722e-15
27604	Clade C	2604	0.0531054728484298	249.189079331018	0.28523842857005	291.367090958003	10.1	5.54361605241545e-15
27606	Clade C	2606	0.0754779871657997	257.047864129777	0.151943620067644	292.983969173841	9.60000000000002	3.05916308584006e-15
27608	Clade C	2608	0.0590323113656749	251.520284225222	0.195281063556021	292.417857583937	9.39999999999998	7.71185559270127e-16
27611	Clade C	2611	0.360524951474559	263.704460975163	0.0206173996674058	295.764143084609	8	2.57514309981293e-15
27612	Clade C	2612	0.0776831284896129	256.280711771118	0.14283240663787	293.393503759216	9.5	2.65990530728087e-15
27614	Clade C	2614	0.0282854809869255	228.456911773485	0.62867447515028	290.842055322271	12.1	1.49345631502066e-14
27615	Clade C	2615	0.0402251713723697	243.228238897242	0.375308837118193	291.549503723099	11.1	6.1814601913013e-16
27618	Clade C	2618	0.0605712793833108	253.136070630021	0.225269331416443	292.810490526402	10.7	3.31211367003454e-15
27619	Clade C	2619	0.0420519015590955	244.774404457026	0.51897681520537	291.165005514909	12.2	2.75829542513258e-15
27621	Clade C	2621	0.0449869633579005	246.043483579022	0.272734078654086	292.241179030877	10.4	5.79898935789303e-15
27622	Clade C	2622	0.0550546921874997	250.368869343199	0.20322313061082	292.514239593141	9.60000000000002	1.74573524453119e-15
27623	Clade C	2623	0.0542264223088044	250.793880523485	0.271388702256969	291.605310789735	10.2	1.80731214395321e-15
27624	Clade C	2624	0.0334064884022532	236.319980846079	0.511894979480231	291.57841804956	12.2	4.17220867279545e-15
27626	Clade C	2626	0.0414230422238113	244.105953865414	0.471938190953742	291.501823902459	12.1	1.55530318914042e-15
27627	Clade C	2627	0.0315369833776378	234.079166164165	0.684453978670802	290.611843949672	12.4	3.50776014412348e-15
27628	Clade C	2628	0.126248256155583	260.838894901976	0.0755067462243005	293.30972648585	8	2.58290946944669e-15
27629	Clade C	2629	0.0416070286852399	244.437234404202	0.457133795125115	291.720185638778	12.2	4.79713995204374e-15
27630	Clade C	2630	0.0386703576961745	240.997738750336	0.519049153723988	290.877600469133	11.8	6.33411182420037e-15
27631	Clade C	2631	0.042523820422908	244.059373485515	0.379566585644176	291.407623067997	11.1	5.59975186794337e-15
27632	Clade C	2632	0.0465231625651955	247.684825586081	0.525231974690598	291.052012086723	12.3	6.08094194448812e-16
27633	Clade C	2633	0.0494855569068656	249.759895626248	0.360107013594237	291.805907693902	11.6	3.11852142002869e-15
27634	Clade C	2634	0.0449995020702191	245.778630783143	0.255567629463407	292.136632770907	9.89999999999998	2.0022526744236e-15
27635	Clade C	2635	0.0543847835107592	251.038016454093	0.347785774692165	290.745128186763	10.5	1.81093166886622e-15
27638	Clade C	2638	0.0403874049747576	244.143301876432	0.576793918060495	291.523180930386	12.9	8.22314846755266e-15
27639	Clade C	2639	0.049870803075987	247.860184795094	0.244522557005446	292.149970946628	9.89999999999998	1.33803754667138e-15
27640	Clade C	2640	0.0520677027602614	249.68763607879	0.298687467647661	291.752623555137	10.7	3.96001161351563e-15
27641	Clade C	2641	0.150202261671216	262.694574052115	0.072417767389851	293.146648598964	8.30000000000001	2.73529754285627e-15
27642	Clade C	2642	0.0415587016553128	243.196683167482	0.372597362353001	291.175993960803	10.7	3.58380267497104e-15
27643	Clade C	2643	0.0406189400221179	243.55798446334	0.533964307714509	291.071040341349	12.2	4.71027737605132e-16
27644	Clade C	2644	0.0513062038138266	250.013043629812	0.414545853592339	291.198624480253	11.6	6.97256299879434e-15
27645	Clade C	2645	0.0472888259406973	247.749670215052	0.410171721930273	290.940813634314	11.2	2.80427479910974e-15
27646	Clade C	2646	0.0498400567423874	248.221953038411	0.29537284585987	291.71033581124	10.5	2.04489097392833e-15
27649	Clade C	2649	0.0289834037931026	229.381994936127	0.977237563454889	290.488491023001	13.4	1.42672298270624e-14
27650	Clade C	2650	0.0339896818119322	236.731898065431	0.73064677734894	291.007989094139	13.1	8.88594655801877e-15
27651	Clade C	2651	0.0855813045762637	257.04051558312	0.132719150328291	292.355849805881	8.5	2.30220746392537e-15
27654	Clade C	2654	0.062024433733303	253.22893369331	0.21324576059361	292.341653988847	10	2.85707218604831e-15
27655	Clade C	2655	0.05445253531395	251.108435538744	0.288543677434919	291.80534157607	10.7	2.69214776093699e-15
27657	Clade C	2657	0.0462208833123468	246.290651785614	0.29248903395148	291.721967633578	10.3	1.05490176287013e-14
27660	Clade C	2660	0.133421096227794	261.929659324713	0.0847730362947486	293.505431238653	8.80000000000001	4.52611661719604e-15
27661	Clade C	2661	0.0336674395433402	236.580315152857	0.514110514079741	291.111957273347	11.8	1.46448475105398e-15
27662	Clade C	2662	0.0476938896465229	248.078779448698	0.318091287045666	292.084908630674	11.2	3.42013568593854e-15
27664	Clade C	2664	0.0772809137349165	255.075026706053	0.11882829782801	293.705298527444	8.69999999999999	2.60666086090964e-15
27666	Clade C	2666	0.034464071114367	238.435943097813	0.618876519862388	291.241940668751	12.7	2.83759192124135e-15
27667	Clade C	2667	0.0359971466524192	237.523645001333	0.366244995349114	291.589800242596	10.7	3.63883958888697e-15
27668	Clade C	2668	0.0447877685924505	246.235269445444	0.417457428026224	291.336221574148	11.5	2.76276049551811e-15
27669	Clade C	2669	0.149024795816943	262.197663471258	0.0650679248345479	293.892833280234	8.39999999999998	6.88517320211519e-15
27673	Clade C	2673	0.0456151546579644	246.856681139636	0.511431124150419	291.217122045178	12.3	2.63955378176223e-15
27674	Clade C	2674	0.0552333501109791	251.619691129768	0.265220331554401	292.129226059943	10.6	4.32274712334908e-15
27675	Clade C	2675	0.0415710247927266	243.94228682212	0.335420039571934	291.671475200139	10.7	2.76276049551811e-15
27677	Clade C	2677	0.0700125691306759	256.056803507908	0.270078452645275	291.078215059072	10.2	6.15272939327544e-15
27678	Clade C	2678	0.0601978681009009	251.943727731583	0.217298773626359	291.861297339371	9.5	5.43895982204207e-16
27680	Clade C	2680	0.0451045248537202	246.319407151503	0.330673244836859	291.485167750167	10.6	1.13764006725687e-15
27682	Clade C	2682	0.035112362483708	237.853391681884	0.803619891373897	290.691923032745	13.1	5.82867087928207e-15
27683	Clade C	2683	0.0708436499432181	254.473169189069	0.151628873317104	292.375174484058	8.60000000000002	4.01833257132142e-15
27684	Clade C	2684	0.186118070325432	264.18876351395	0.0610978213467536	293.005769231834	8.30000000000001	1.92296268638356e-16
27685	Clade C	2685	0.0456184098003747	246.920300835453	0.343520025808769	291.433968847163	10.8	7.41027088400747e-15
27686	Clade C	2686	0.0549521698882914	250.308155088201	0.271771449068434	291.158344055181	9.80000000000001	1.01298345216964e-15
27687	Clade C	2687	0.0366741670389666	240.457788194319	1.04568658016028	290.392872816812	13.7	1.22689691076877e-14
27689	Clade C	2689	0.0545317026863572	250.01820328598	0.262003462197378	291.291791854393	9.69999999999999	2.5775352444066e-15
27691	Clade C	2691	0.0361205701468329	239.087758894225	0.57962591656087	291.317283428885	12.6	3.35647431134033e-15
27692	Clade C	2692	0.045046852764507	247.233676661985	0.587183999855534	291.00904239774	12.6	4.91767395479628e-15
27693	Clade C	2693	0.0487406896690757	247.75447364016	0.284832625531084	292.422988923001	10.9	1.57792339234318e-15
27696	Clade C	2696	0.0977603871057735	258.030838765931	0.093879187336183	293.703957705138	8.39999999999998	9.91849290765991e-15
